id,language,source_title,raw_path,final_path,raw_duration_s,final_duration_s,duration_delta_s,raw_sample_rate,final_sample_rate,raw_snr_db,final_snr_db,snr_delta_db,raw_clipping_pct,final_clipping_pct,clipping_delta_pct,raw_rms_dbfs,final_rms_dbfs,rms_delta_db,raw_peak_dbfs,final_peak_dbfs,raw_active_ratio,final_active_ratio,active_ratio_delta,raw_silence_ratio,final_silence_ratio,silence_ratio_delta,raw_lufs,final_lufs,lufs_delta,raw_lufs_target_error,final_lufs_target_error,lufs_target_error_delta,raw_loudness_range_db,final_loudness_range_db,loudness_range_delta_db,raw_crest_factor_db,final_crest_factor_db,crest_factor_delta_db,raw_dc_offset,final_dc_offset,dc_offset_abs_delta,raw_spectral_flatness,final_spectral_flatness,spectral_flatness_delta,raw_spectral_centroid_hz,final_spectral_centroid_hz,spectral_centroid_delta_hz,raw_low_freq_rumble_ratio,final_low_freq_rumble_ratio,low_freq_rumble_delta,raw_high_freq_noise_ratio,final_high_freq_noise_ratio,high_freq_noise_delta,raw_speech_band_energy_ratio,final_speech_band_energy_ratio,speech_band_energy_delta,raw_zero_crossing_rate,final_zero_crossing_rate,zero_crossing_rate_delta,acoustic_similarity,speaker_similarity_proxy,transcript_available,transcript_source,emotion_status,asr_char_similarity,asr_word_f1
sKvMxZ284AA_c0010_s000,en-IN,How SHE became an IAS officer,data/raw_segments/sKvMxZ284AA_c0010_s000_raw.wav,data/final/sKvMxZ284AA_c0010_s000.wav,9.2,9.2,0.0,16000,24000,29.985109818123533,29.6682020966135,-0.31690772151003443,0.0,0.0,0.0,-19.262317492648535,-23.374335501279035,-4.1120180086305,-1.918144205188762,-6.02802511095553,0.5751633986928104,0.565359477124183,-0.009803921568627416,0.4248366013071896,0.434640522875817,0.009803921568627416,-18.29914832349182,-22.4248614734004,-4.125713149908581,4.700851676508179,0.5751385265995985,-4.125713149908581,26.552943915088633,26.278409341038,-0.27453457405063375,17.344173287459775,17.346310390323506,0.002137102863731144,-7.5501980988875675e-06,-4.0753682454427084e-06,-3.474829853444859e-06,0.059764229368622496,0.04026347339209382,-0.01950075597652868,2256.872308193969,2208.829965705487,-48.04234248848161,0.006297031790360064,0.006415978216682239,0.00011894642632217546,0.005026265857695944,0.004308317936031395,-0.0007179479216645494,0.988676702351944,0.9892757038472862,0.0005990014953421996,0.19236585828993055,0.1910129123263889,-0.0013529459635416574,0.9922915112627912,0.9922915112627912,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
dpbp_9Q7Zl3OI4us_c0007_s001,en-IN,The 3 Myths of the Indian Education System,data/raw_segments/dpbp_9Q7Zl3OI4us_c0007_s001_raw.wav,data/final/dpbp_9Q7Zl3OI4us_c0007_s001.wav,21.33975,21.33975,0.0,16000,24000,40.14600381591934,39.96344148479989,-0.1825623311194562,0.0,0.0,0.0,-29.335115305673444,-24.324943070164924,5.01017223550852,-7.537261286122703,-2.6058139275935095,0.6497890295358649,0.680731364275668,0.030942334739803123,0.3502109704641351,0.31926863572433195,-0.030942334739803123,-28.588614070274236,-23.60144471169931,4.987169358574928,5.588614070274236,0.6014447116993082,-4.987169358574928,39.04070060580237,39.03827768158419,-0.0024229242181803556,21.797854019550744,21.71912914257142,-0.07872487697932584,6.114491499230457e-07,1.333550842983751e-06,7.221016930607054e-07,0.05285300164723575,0.03609759157902176,-0.01675541006821399,1951.0929866474341,1931.1763863591407,-19.916600288293466,0.00018457687690701227,0.00018625319155694703,1.676314649934758e-06,0.0009904601977141676,0.0009442093361479424,-4.625086156622522e-05,0.9988249629253789,0.998869537472295,4.457454691608742e-05,0.1558890964673913,0.15550549920352325,-0.0003835972638680518,0.9974314405187685,0.9974314405187685,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
B9dm0PC0_b8_c0020_s001,en-IN,Broken English,data/raw_segments/B9dm0PC0_b8_c0020_s001_raw.wav,data/final/B9dm0PC0_b8_c0020_s001.wav,9.7799375,9.78,6.249999999852207e-05,16000,24000,43.22635680309933,43.2677913498751,0.04143454677576841,0.0,0.0,0.0,-23.56079774038669,-24.11862630583318,-0.5578285654464885,-3.8807587397142473,-4.216172733300963,0.5907692307692308,0.5950920245398773,0.0043227937706464825,0.4092307692307692,0.4049079754601227,-0.0043227937706464825,-22.69962278901226,-23.266158788665404,-0.5665359996531443,0.3003772109877403,0.266158788665404,-0.034218422322336295,44.08080603733825,44.54972008667051,0.46891404933226255,19.680039000672444,19.902453572532213,0.22241457185976898,1.571524898109331e-06,1.483103330231233e-06,-8.842156787809795e-08,0.07723287369701175,0.054506675141119426,-0.02272619855589232,2180.0656931984017,2118.9728998050864,-61.09279339331533,2.4050964789136486e-05,2.3840135995413836e-05,-2.1082879372264987e-07,0.002710806607533495,0.002221543018334081,-0.0004892635891994138,0.9972651424276773,0.9977546168456706,0.0004894744179932964,0.19216101154003268,0.1886090047998366,-0.0035520067401960675,0.9999435380588316,0.9999435380588316,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
Ju9ONXG-KdA_c0016_s005,en-IN,Courage to begin,data/raw_segments/Ju9ONXG-KdA_c0016_s005_raw.wav,data/final/Ju9ONXG-KdA_c0016_s005.wav,26.7,26.7,0.0,16000,24000,55.52868136449267,57.097620694917296,1.5689393304246266,0.0,0.0,0.0,-20.80086032432151,-23.66885803732473,-2.86799771300322,-1.6736846466873994,-4.225222106897494,0.6157303370786517,0.5865168539325842,-0.02921348314606742,0.38426966292134834,0.41348314606741576,0.02921348314606742,-19.97688473697072,-22.80074456524186,-2.8238598282711393,3.023115263029279,0.19925543475813967,-2.8238598282711393,56.43662598026003,56.2827790510445,-0.15384692921553267,19.12717567763411,19.443635930427234,0.3164602527931244,8.92953479781133e-08,-7.19125202383739e-09,-8.210409595427591e-08,0.020569538500301198,0.015615375315360855,-0.0049541631849403436,1517.115330849439,1499.5492254033713,-17.566105446067695,6.523746238067441e-06,6.716305972156448e-06,1.925597340890074e-07,0.00020230486064467995,0.00018157678804584776,-2.0728072598832188e-05,0.9997911713931171,0.9998117069059821,2.0535512864960914e-05,0.11670155782185629,0.11675184786676647,5.0290044910181186e-05,0.9996051052920346,0.9996051052920346,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
SAc_Z4qAs3E_c0039_s000,en-IN,Be the CEO of your own life,data/raw_segments/SAc_Z4qAs3E_c0039_s000_raw.wav,data/final/SAc_Z4qAs3E_c0039_s000.wav,8.48,8.48,0.0,16000,24000,39.587914296231695,39.609646036212794,0.02173173998109945,0.0,0.0,0.0,-21.17864982126688,-24.254953215017004,-3.0763033937501234,-4.301002465767694,-7.251617614854107,0.6560283687943262,0.6560283687943262,0.0,0.34397163120567376,0.34397163120567376,0.0,-19.667407136888542,-22.74990403910748,-3.0824969022189386,3.332592863111458,0.2500959608925193,-3.0824969022189386,39.731559556221384,39.891619971109264,0.16006041488788014,16.877647355499185,17.003335600162902,0.12568824466371709,-3.0139707169442805e-07,-2.669088495602398e-07,-3.448822213418828e-08,0.05061267763771482,0.03462308278613361,-0.01598959485158121,2181.3075214636438,2154.0804534567524,-27.227068006891386,0.00018667870095959827,0.00018203802499778746,-4.640675961810814e-06,0.003173446101567023,0.003065518732192888,-0.00010792736937413486,0.9966398751974734,0.9967524432428093,0.00011256804533588127,0.21244272791353383,0.21180575951597744,-0.0006369683975563922,0.9988062350297767,0.9988062350297767,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
XSXq8CRKAtQ_c0001_s004,en-IN,Geography NCERT,data/raw_segments/XSXq8CRKAtQ_c0001_s004_raw.wav,data/final/XSXq8CRKAtQ_c0001_s004.wav,28.7999375,28.8,6.250000000207478e-05,16000,24000,28.315413833999294,28.2832796189877,-0.0321342150115953,0.0,0.0,0.0,-25.602701841946164,-23.235330756349484,2.3673710855966803,-4.985776454806335,-3.2796435569991407,0.502606882168926,0.4979166666666667,-0.004690215502259343,0.497393117831074,0.5020833333333333,0.004690215502259343,-25.81943351995393,-23.47086048559898,2.348573034354949,2.819433519953929,0.47086048559897975,-2.348573034354949,24.91997241124643,25.02887783529734,0.10890542405090997,20.61692538713983,19.955687199350344,-0.6612381877894862,9.068402790587652e-06,1.1778231020326968e-05,2.7098282297393154e-06,0.03255069979723418,0.021608314310406718,-0.01094238548682746,1757.6879282905363,1740.8341727948202,-16.853755495716086,0.05257179488412002,0.052917394075481364,0.0003455991913613454,0.004379453837895507,0.004342499374588343,-3.695446330716397e-05,0.9430487512779845,0.9427401065499303,-0.00030864472805414156,0.11623480902777777,0.1159101649209212,-0.0003246441068565781,0.9988007120562505,0.9988007120562505,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
eSa9YEA7aN4_c0004_s004,en-IN,Speak Like a Pro,data/raw_segments/eSa9YEA7aN4_c0004_s004_raw.wav,data/final/eSa9YEA7aN4_c0004_s004.wav,28.3000625,28.3,6.249999999852207e-05,16000,24000,39.30608385921794,39.21686859268079,-0.08921526653715262,0.0,0.0,0.0,-15.585869783080103,-23.487893413154886,-7.902023630074783,-1.2597759126919423,-8.747115691066146,0.6765641569459173,0.679745493107105,0.0031813361611876534,0.3234358430540827,0.32025450689289503,-0.0031813361611876534,-15.64417596748367,-23.54185955138928,-7.897683583905609,7.355824032516329,0.5418595513892797,-6.81396448112705,38.104014062580774,37.91672560777103,-0.18728845480974599,14.32609387038816,14.740777722088742,0.4146838517005822,6.438197283064194e-06,2.5536455170145023e-06,-3.884551766049692e-06,0.029043819624821235,0.02003174708679012,-0.009012072538031116,1570.2893068903857,1536.1395588699822,-34.14974802040342,2.632517279017048e-05,2.6949667046389406e-05,6.244942562189259e-07,0.0008934967531288055,0.0008087867129319632,-8.471004019684238e-05,0.9990801780740809,0.9991642636200216,8.408554594074857e-05,0.12143251235875706,0.12012656691384181,-0.0013059454449152463,0.984273129792273,0.984273129792273,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
sKvMxZ284AA_c0005_s002,en-IN,How SHE became an IAS officer,data/raw_segments/sKvMxZ284AA_c0005_s002_raw.wav,data/final/sKvMxZ284AA_c0005_s002.wav,28.1,28.1,0.0,16000,24000,29.5680853221015,29.572628489643197,0.004543167541697812,0.0,0.0,0.0,-19.83445123722287,-23.235141146794902,-3.4006899095720335,-0.5535087515810158,-4.28188681037188,0.5341880341880342,0.5299145299145299,-0.004273504273504258,0.4658119658119658,0.4700854700854701,0.004273504273504258,-19.239852148837002,-22.654488493025006,-3.414636344188004,3.7601478511629978,0.34551150697499367,-3.414636344188004,25.032691654755446,24.90727240962312,-0.12541924513232772,19.280942485641855,18.953254336423022,-0.32768814921883305,1.2358465228640736e-05,8.1728191986627e-06,-4.185646029978036e-06,0.05044937656357905,0.03373994839683607,-0.01670942816674298,2148.850143017867,2104.4524184774605,-44.39772454040667,0.006143160647457037,0.0062193972097279735,7.623656227093677e-05,0.00872086652324755,0.008249933524455336,-0.00047093299879221416,0.9851359728292955,0.9855306692658168,0.00039469643652123576,0.16740214377133106,0.16618838435011377,-0.001213759421217292,0.9953785238685795,0.9953785238685795,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9717791411042945,0.9664429530201343
9Q7Zl3OI4us_c0021_s001,en-IN,The 3 Myths of the Indian Education System,data/raw_segments/9Q7Zl3OI4us_c0021_s001_raw.wav,data/final/9Q7Zl3OI4us_c0021_s001.wav,26.3000625,26.3,6.249999999852207e-05,16000,24000,39.44329738339418,39.40074283863978,-0.04255454475440246,0.0,0.0,0.0,-29.28205267661076,-24.46385641259002,4.818196264020742,-7.721001976476448,-2.751586443579519,0.6746575342465754,0.6723744292237442,-0.0022831050228311334,0.3253424657534246,0.32762557077625576,0.0022831050228311334,-28.53029539878691,-23.689837885310972,4.84045751347594,5.530295398786912,0.6898378853109719,-4.84045751347594,39.103908567499495,39.441154648097815,0.3372460805983195,21.561050700134313,21.7122699690105,0.15121926887618642,-1.2357849226831686e-07,-1.988090640842839e-07,7.523057181596703e-08,0.036774284121078825,0.02535320683600429,-0.011421077285074535,1720.2801346164044,1703.2582123972275,-17.021922219176986,7.170149751374678e-05,7.310555575627912e-05,1.4040582425323405e-06,0.0006154731380915584,0.0005801903531648687,-3.5282784926689704e-05,0.9993128253643947,0.9993467040910788,3.387872668414449e-05,0.13287011956356448,0.1326372652448297,-0.00023285431873479312,0.9969033272981521,0.9969033272981521,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9978401727861771,0.9942196531791908
B9dm0PC0_b8_c0027_s000,en-IN,Broken English,data/raw_segments/B9dm0PC0_b8_c0027_s000_raw.wav,data/final/B9dm0PC0_b8_c0027_s000.wav,16.8999375,16.9,6.249999999852207e-05,16000,24000,41.00570757932438,40.653424996988505,-0.3522825823358744,0.0,0.0,0.0,-23.728204120866753,-24.08048670320263,-0.35228258233587795,-4.282320790218485,-3.6267624845714135,0.6589698046181173,0.6571936056838366,-0.001776198934280715,0.34103019538188273,0.34280639431616344,0.001776198934280715,-23.15857806719763,-23.540840587445086,-0.3822625202474548,0.1585780671976309,0.5408405874450857,0.3822625202474548,39.718362990901085,39.3947932464133,-0.3235697444877843,19.44588333064827,20.453724218631223,1.007840887982951,-8.844938766993406e-07,-6.965772640070266e-07,-1.8791661269231396e-07,0.05957808506260555,0.04095322041441576,-0.01862486464818979,1970.7763115178996,1933.9565595946212,-36.81975192327832,7.472697035910506e-06,7.780516115664827e-06,3.0781907975432107e-07,0.0025162697621995936,0.002362383944211933,-0.00015388581798766055,0.9974762575407645,0.9976298355396722,0.00015357799890769464,0.1640468085420605,0.16277856952977315,-0.0012682390122873421,0.9999709259263538,0.9999709259263538,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
Ju9ONXG-KdA_c0013_s002,en-IN,Courage to begin,data/raw_segments/Ju9ONXG-KdA_c0013_s002_raw.wav,data/final/Ju9ONXG-KdA_c0013_s002.wav,28.1000625,28.1,6.249999999852207e-05,16000,24000,54.22586263904948,54.35678191718622,0.1309192781367372,0.0,0.0,0.0,-18.021300742974905,-23.910945800932424,-5.8896450579575195,-1.4842107417714092,-6.681274797530009,0.7297008547008547,0.6826923076923077,-0.04700854700854695,0.27029914529914534,0.3173076923076923,0.04700854700854695,-17.46306263645409,-23.36697383122268,-5.90391119476859,5.53693736354591,0.3669738312226798,-5.16996353232323,57.235479861502036,57.14898339343353,-0.08649646806850342,16.537090001203495,17.22967100340242,0.6925810021989243,2.6051202031078666e-06,1.32564123839246e-06,-1.2794789647154067e-06,0.016036371467240244,0.012429934875675938,-0.0036064365915643055,1487.3714694864257,1471.4559655842747,-15.915503902150931,4.729054370306136e-06,4.724352758675089e-06,-4.701611631047331e-09,9.659552017147061e-05,8.858143074761184e-05,-8.014089423858775e-06,0.9998986754254583,0.9999066942164938,8.018791035513395e-06,0.11554656392207054,0.11530325654152446,-0.00024330738054607892,0.9968395790158706,0.9968395790158706,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.7943262411347518,0.7943262411347518
dpbp_SAc_Z4qAs3E_c0014_s000,en-IN,Be the CEO of your own life,data/raw_segments/dpbp_SAc_Z4qAs3E_c0014_s000_raw.wav,data/final/dpbp_SAc_Z4qAs3E_c0014_s000.wav,16.0796875,16.079708333333333,2.0833333334024928e-05,16000,24000,35.281063833068885,35.18851036340181,-0.09255346966707378,0.0,0.0,0.0,-19.910432759357228,-24.750200913413885,-4.839768154056657,-4.142833839229848,-7.669571793573225,0.5514018691588785,0.5551401869158878,0.0037383177570093906,0.44859813084112155,0.44485981308411215,-0.0037383177570093906,-18.552466422382736,-23.427149231563014,-4.874682809180278,4.447533577617264,0.4271492315630141,-4.02038434605425,34.286596242764624,33.44179428264928,-0.8448019601153405,15.76759892012738,17.08062911984066,1.3130301997132783,2.7710470997109123e-06,1.585532079526344e-06,-1.1855150201845682e-06,0.03571711965311726,0.024250776827654398,-0.011466342825462862,2003.8643336019209,1976.964935780207,-26.89939782171382,0.0002912631840918904,0.00027753716164895866,-1.372602244293172e-05,0.004473289696973544,0.0043658783276956685,-0.0001074113692778756,0.9952354471189345,0.9953565845106553,0.00012113739172081583,0.17951762083747516,0.17894391463717693,-0.0005737062002982296,0.9956155123304857,0.9956155123304857,True,pipeline_asr,heuristic_fallback_with_transcript,0.9693877551020408,0.9230769230769231
XSXq8CRKAtQ_c0001_s005,en-IN,Geography NCERT,data/raw_segments/XSXq8CRKAtQ_c0001_s005_raw.wav,data/final/XSXq8CRKAtQ_c0001_s005.wav,27.4,27.4,0.0,16000,24000,28.22254666548644,28.17792840595962,-0.04461825952682119,0.0,0.0,0.0,-25.061281050605764,-23.14326696236818,1.9180140882375838,-5.984096745077912,-4.475407019537647,0.5136911281489595,0.52026286966046,0.006571741511500528,0.48630887185104055,0.47973713033954,-0.006571741511500528,-25.315711024105557,-23.412783915173872,1.902927108931685,2.315711024105557,0.4127839151738719,-1.902927108931685,24.897335085145123,25.068985560047974,0.1716504749028509,19.07718430552785,18.667859942830532,-0.4093243626973191,1.4526060897938527e-05,1.853599455524825e-05,4.009933657309724e-06,0.0251894131951922,0.016850228872350635,-0.008339184322841565,1656.74464890558,1642.1902544498714,-14.554394455708689,0.06248907829122701,0.06309781536516307,0.0006087370739360567,0.0038721223738837716,0.003830992644851972,-4.1129729031799764e-05,0.9336387993348889,0.9330711919899849,-0.0005676073449040198,0.10548071488477247,0.10524483572782964,-0.00023587915694282813,0.9992223486826453,0.9992223486826453,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9727965179542981,0.9615384615384616
eSa9YEA7aN4_c0008_s004,en-IN,Speak Like a Pro,data/raw_segments/eSa9YEA7aN4_c0008_s004_raw.wav,data/final/eSa9YEA7aN4_c0008_s004.wav,21.5,21.5,0.0,16000,24000,40.80148743036369,40.84050886010671,0.039021429743016256,0.0,0.0,0.0,-16.065548054390085,-23.024090391123096,-6.958542336733011,-1.329619081307,-8.248668892628054,0.6927374301675978,0.6941340782122905,0.0013966480446926388,0.3072625698324022,0.30586592178770955,-0.0013966480446926388,-15.967633436942789,-22.94661735846236,-6.9789839215195695,7.032366563057211,0.05338264153764172,-6.9789839215195695,40.47214354060162,40.30588320722826,-0.16626033337335855,14.735928973083087,14.775421498495046,0.03949252541195847,-1.3409193172011264e-05,-5.925023278524709e-06,-7.4841698934865554e-06,0.023182159339846818,0.01592518585825748,-0.007256973481589338,1520.2650506665145,1488.6553622014794,-31.609688465035106,3.329850132229046e-05,3.351130700553288e-05,2.1280568324241603e-07,0.0014341037888377028,0.0012966949604292257,-0.00013740882840847712,0.9985325977098403,0.9986697937325654,0.00013719602272510567,0.1060820079985119,0.10494631812686012,-0.0011356898716517877,0.9886885481430077,0.9886885481430077,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
sKvMxZ284AA_c0019_s001,en-IN,How SHE became an IAS officer,data/raw_segments/sKvMxZ284AA_c0019_s001_raw.wav,data/final/sKvMxZ284AA_c0019_s001.wav,26.2999375,26.3,6.250000000207478e-05,16000,24000,30.04653421061878,29.942242895450825,-0.10429131516795564,0.0,0.0,0.0,-19.756344498193496,-23.589769864083006,-3.8334253658895108,-0.7249810769386916,-4.568648672752327,0.593607305936073,0.593607305936073,0.0,0.406392694063927,0.406392694063927,0.0,-19.320304861662876,-23.157592764593275,-3.837287902930399,3.6796951383371237,0.1575927645932751,-3.5221023737438486,26.17821250114035,26.042219907350482,-0.13599259378986872,19.031363421254806,19.02112119133068,-0.0102422299241276,1.7932745902363717e-06,1.0459232692936075e-06,-7.473513209427642e-07,0.043876464367352826,0.02935303080290498,-0.014523433564447845,1985.1047295351473,1946.0117170374394,-39.09301249770783,0.0065846882621406365,0.006616665761553115,3.197749941247826e-05,0.004289398704882491,0.003833029345035058,-0.00045636935984743254,0.989125913032977,0.9895503048934119,0.00042439186043485844,0.1454210861465937,0.1443643314704988,-0.0010567546760948954,0.9944180857558043,0.9944180857558043,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
